,word,counted
1028,감성,16
1029,낚시대,16
1030,집으로,16
1031,코로나,16
1032,중심,16
1033,채비,16
1034,와도,16
1035,강습,16
1036,안녕,16
1037,시대,16
1038,11월,16
1039,하이라이트,16
1040,도움,16
1041,신청,16
1042,좌측,16
1043,휴양,16
1044,풍광,16
1045,중인,16
1046,아무도,16
1047,데이트,16
1048,조선,16
1049,여럿,16
1050,지로,16
1051,대여,16
1052,이도,16
1053,간만,16
1054,마무,16
1055,지만,16
1056,적극,16
1057,임연,16
1058,창가,16
1059,대회,16
1060,순서,16
1061,황금,16
1062,만끽,16
1063,미세먼지,15
1064,출항,15
1065,꽃게,15
1066,스포츠,15
1067,만해,15
1068,평화,15
1069,위험,15
1070,진입,15
1071,게임,15
1072,갯바위,15
1073,이외,15
1074,별도,15
1075,국밥,15
1076,6월,15
1077,새해,15
1078,어르신,15
1079,드라마,15
1080,앞쪽,15
1081,덮밥,15
1082,흥정,15
1083,성전,15
1084,반응,15
1085,나물,15
1086,어묵,15
1087,국제,15
1088,이틀,15
1089,게스트하우스,15
1090,레포츠,15
1091,모자,15
1092,초당,15
1093,와중,15
1094,역사,15
1095,소고기,15
1096,지불,15
1097,크루즈,15
1098,행위,15
1099,군침,15
1100,수육,15
1101,장도,15
1102,휴일,15
1103,간다,15
1104,양양읍,15
1105,통발,15
1106,주위,15
1107,본점,15
1108,하니,15
1109,발라,15
1110,선착장,15
1111,마찬가지,15
1112,어촌계,15
1113,왕새우,15
1114,재래시장,15
1115,3월,15
1116,출처,15
1117,여행기,15
1118,금지,15
1119,오독,15
1120,민박,15
1121,우리집,15
1122,당시,15
1123,순식간,15
1124,신발,15
1125,호가,15
1126,스파,15
1127,대포동,15
1128,시도,15
1129,며칠,15
1130,편의,15
1131,시반,15
1132,애견,14
1133,호객,14
1134,우동,14
1135,정상,14
1136,최소,14
1137,중독,14
1138,칭찬,14
1139,당근,14
1140,수치,14
1141,전시,14
1142,선생님,14
1143,군가,14
1144,전반,14
1145,자원,14
1146,커피숍,14
1147,주민,14
1148,지기,14
1149,방어,14
1150,오랫만,14
1151,절벽,14
1152,우리,14
1153,자동차,14
1154,소가,14
1155,현대,14
1156,마당,14
1157,강사,14
1158,뚜껑,14
1159,가보,14
1160,어려움,14
1161,애정,14
1162,산이,14
1163,동산,14
1164,공항,14
1165,이신,14
1166,오산리,14
1167,여성,14
1168,카약,14
1169,방면,14
1170,신선도,14
1171,최대한,14
1172,용기,14
1173,베이,14
1174,경포,14
1175,수조,14
1176,어업,14
1177,특징,14
1178,물속,14
1179,개통,14
1180,떡볶이,14
1181,선호,14
1182,대접,14
1183,운행,14
1184,꼬마,14
1185,통합,14
1186,결론,14
1187,감기,14
1188,당일치기,14
1189,미천,14
1190,이모,14
1191,기운,14
1192,피해,14
1193,타운,14
1194,장사항,14
1195,한편,14
1196,두꺼비,14
1197,12월,14
1198,무렵,14
1199,버터,14
1200,전복죽,13
1201,방식,13
1202,반죽,13
1203,해도,13
1204,소함,13
1205,물건,13
1206,바닷속,13
1207,수제,13
1208,태풍,13
1209,스트레스,13
1210,너머,13
1211,보지,13
1212,하구,13
1213,제품,13
1214,단풍,13
1215,벽면,13
1216,멸치,13
1217,실패,13
1218,아이스박스,13
1219,버거,13
1220,보그,13
1221,신분,13
1222,낙산항,13
1223,크림,13
1224,포장마차,13
1225,고려,13
1226,이왕,13
1227,시식,13
1228,백숙,13
1229,돌아오는 길,13
1230,원통,13
1231,교통,13
1232,가스,13
1233,결과,13
1234,찌개,13
1235,해양수산부,13
1236,문구,13
1237,구분,13
1238,국가,13
1239,셀프,13
1240,인제군,13
1241,역할,13
1242,명절,13
1243,주관,13
1244,신이,13
1245,기로,13
1246,동해대로,13
1247,과거,13
1248,치킨,13
1249,오니,13
1250,상품,13
1251,메밀국수,13
1252,왕복,13
1253,단점,13
1254,본인,13
1255,투숙객,13
1256,스노,13
1257,와인,13
1258,양양국제공항,13
1259,작품,13
1260,취소,13
1261,환경,13
1262,블루,13
1263,미소,13
1264,해녀,13
1265,다시,13
1266,영향,13
1267,시선,13
1268,냄비,13
1269,이벤트,13
1270,오기,13
1271,조황,13
1272,아버지,13
1273,해장국,13
1274,기원,13
1275,더위,13
1276,좋은 날,13
1277,대체,13
1278,장님,13
1279,대전,13
1280,씨알,13
1281,수용,13
1282,입성,13
1283,부위,13
1284,수영장,13
1285,감자떡,13
1286,시세,13
1287,대상,13
1288,화이트,13
1289,해외,13
1290,두부,13
1291,명칭,13
1292,옥상,13
1293,게도,13
1294,포구,13
1295,오징어 볶음,13
1296,둥둥,13
1297,정자,13
1298,대만,13
1299,모드,13
1300,북쪽,13
1301,양미리,12
1302,벨리,12
1303,돗자리,12
1304,찹쌀,12
1305,도깨비,12
1306,복어,12
1307,맛깔,12
1308,커서,12
1309,문자,12
1310,특산물,12
1311,딸기,12
1312,구석구석,12
1313,먹을거리,12
1314,키로,12
1315,원주,12
1316,대구,12
1317,욕조,12
1318,단골집,12
1319,경관,12
1320,황어,12
1321,불가,12
1322,파크,12
1323,명품,12
1324,무지,12
1325,발생,12
1326,욕실,12
1327,회복,12
1328,공부,12
1329,동산항,12
1330,사기,12
1331,청초호,12
1332,통일,12
1333,시스템,12
1334,좌판,12
1335,열기,12
1336,에너지,12
1337,여름철,12
1338,사면,12
1339,대국,12
1340,가구,12
1341,태평양,12
1342,돌고,12
1343,도보,12
1344,외국,12
1345,라마다,12
1346,장관,12
1347,색깔,12
1348,조형물,12
1349,성장,12
1350,후진항,12
1351,번지,12
1352,정선,12
1353,들로,12
1354,체력,12
1355,그늘,12
1356,눈치,12
1357,탐방,12
1358,안심,12
1359,여러분,12
1360,담당,12
1361,활성,12
1362,-5,12
1363,하나하나,12
1364,밥상,12
1365,군사,12
1366,발길,12
1367,결제,12
1368,사와,12
1369,이구,12
1370,다음번,12
1371,감흥,12
1372,해안로,12
1373,한동안,12
1374,표시,12
1375,함정,12
1376,세월,12
1377,식탁,12
1378,형태,12
1379,냉동,12
1380,보람,12
1381,두께,12
1382,가드,12
1383,카드,12
1384,가니,12
1385,무시,12
1386,아삭,12
1387,현실,12
1388,초입,12
1389,노천,12
1390,디자인,12
1391,소인,12
1392,전시관,12
1393,방류,12
1394,남쪽,12
1395,워크,12
1396,잡이,12
1397,무한,12
1398,구간,12
1399,홍보,12
1400,양파,12
1401,포즈,12
1402,신나,12
1403,낮잠,12
1404,파래,12
1405,길가,12
1406,관찰,12
1407,종이,12
1408,노래방,12
1409,청양고추,12
1410,광진,12
1411,외부,12
1412,오랫동안,12
1413,궁합,12
1414,개발,11
1415,육지,11
1416,불빛,11
1417,사이트,11
1418,피부,11
1419,지원,11
1420,2년,11
1421,만두,11
1422,약수터,11
1423,제외,11
1424,백김치,11
1425,개방,11
1426,미래,11
1427,현지인,11
1428,한여름,11
1429,애기,11
1430,금강산,11
1431,군것,11
1432,바가지,11
1433,전병,11
1434,유래,11
1435,포항,11
1436,신동,11
1437,바지,11
1438,이내,11
1439,소의,11
1440,평가,11
1441,그린,11
1442,다이어트,11
1443,롯데,11
1444,비도,11
1445,시청,11
1446,모델링,11
1447,킬러,11
1448,더블,11
1449,실시,11
1450,출근,11
1451,나들이,11
1452,세계,11
1453,기대감,11
1454,절임,11
1455,봉지,11
1456,주기,11
1457,결혼,11
1458,국립공원,11
1459,서울양양고속도로,11
1460,전형,11
1461,작정,11
1462,현지,11
1463,봄이,11
1464,지느러미,11
1465,년대,11
1466,사우나,11
1467,마구마구,11
1468,한국수산자원관리공단,11
1469,한우,11
1470,채취,11
1471,여행객,11
1472,제거,11
1473,한식,11
1474,배치,11
1475,드라이,11
1476,간의,11
1477,서해,11
1478,요새,11
1479,오동,11
1480,테라로사,11
1481,먹물,11
1482,주심,11
1483,오천,11
1484,오션,11
1485,형상,11
1486,퇴근,11
1487,걷기,11
1488,출입,11
1489,호수,11
1490,-4,11
1491,조화,11
1492,구조,11
1493,고수,11
1494,실제,11
1495,상태도,11
1496,투척,11
1497,조망,11
1498,카라,11
1499,새끼,11
1500,방생,11
1501,모형,11
1502,수다,11
1503,휴양지,11
1504,포트,11
1505,제로,11
1506,수평선,11
1507,청초,11
1508,도중,11
1509,기상,11
1510,천장,11
1511,차지,11
1512,양쪽,11
1513,산시,11
1514,샴푸,11
1515,강정,11
1516,광장,11
1517,상호,11
1518,비밀,11
1519,화요일,11
1520,멀미,11
1521,지경,11
1522,대포,11
1523,겨울철,11
1524,인파,11
1525,장인,11
1526,오산항,11
1527,운동,11
1528,유리,11
1529,인간,11
1530,사인,11
1531,배타,11
1532,철수,11
1533,갈수,11
1534,덩어리,11
1535,이만,11
1536,샤워실,11
1537,정착,11
1538,-3,11
1539,간직,11
1540,방문객,11
1541,사발,11
1542,델피,11
1543,박해,11
1544,양수,11
1545,중앙동,11
1546,테마,11
1547,극찬,11
1548,눈앞,11
1549,옹치,11
1550,미시령,11
1551,머구리,10
1552,소품,10
1553,생명자원,10
1554,가와,10
1555,마린,10
1556,경기도,10
1557,예뻐,10
1558,음악,10
1559,구역,10
1560,기타,10
1561,불고기,10
1562,회식,10
1563,오이,10
1564,하트,10
1565,껍데기,10
1566,어머님,10
1567,따위,10
1568,와이,10
1569,하와이,10
1570,안내소,10
1571,뚝배기,10
1572,하하하,10
1573,연인들,10
1574,전설,10
1575,연락처,10
1576,깻잎,10
1577,유지,10
1578,기반,10
1579,가족캠프,10
1580,장호항,10
1581,미니,10
1582,평상,10
1583,사이드,10
1584,정기,10
1585,견과,10
1586,실외,10
1587,휴양림,10
1588,해진,10
1589,성지,10
1590,완공,10
1591,꼬리,10
1592,등산,10
1593,부스,10
1594,강의,10
1595,조절,10
1596,요청,10
1597,숙성,10
1598,쿠폰,10
1599,숯불,10
1600,콩나물,10
1601,기념사진,10
1602,변화,10
1603,그물,10
1604,쓰레기,10
1605,쥐포,10
1606,애국가,10
1607,흥미,10
1608,이지,10
1609,그림자,10
1610,제주,10
1611,업체,10
1612,증가,10
1613,샤브샤브,10
1614,당황,10
1615,존재,10
1616,누룽지,10
1617,입가심,10
1618,잘못,10
1619,장어,10
1620,상징,10
1621,라인,10
1622,일명,10
1623,백사장,10
1624,번호,10
1625,타이밍,10
1626,손가락,10
1627,가득,10
1628,활용,10
1629,당장,10
1630,안정,10
1631,실수,10
1632,이용한,10
1633,버너,10
1634,울산,10
1635,모텔,10
1636,영동,10
1637,도면,10
1638,지속,10
1639,한마디,10
1640,푸드코트,10
1641,언덕,10
1642,국자,10
1643,물론,10
1644,불상,10
1645,경매,10
1646,인접,10
1647,상인,10
1648,눈빛,10
1649,후에,10
1650,기존,10
1651,장날,10
1652,거지,10
1653,관광버스,10
1654,소금강,10
1655,뒷편,10
1656,가짓수,10
1657,여분,10
1658,노릇,10
1659,망대,10
1660,배가,10
1661,상어,10
1662,수협,10
1663,오대,10
1664,산길,10
1665,철이,10
1666,흔적,10
1667,장갑,10
1668,취사,10
1669,베스트,10
1670,어시장,10
1671,식기,10
1672,하네,10
1673,길거리,10
1674,통째,10
1675,산지,10
1676,즈음,10
1677,건너,10
1678,개별,10
1679,묘미,10
1680,최선,10
1681,정체,10
1682,뒤쪽,10
1683,만나,10
1684,초등학생,10
1685,컨셉,10
1686,집게,10
1687,불안,10
1688,윤기,10
1689,워터,10
1690,학생,10
1691,시중,10
1692,살얼음,10
1693,오뎅,10
1694,관음보살,10
1695,하륜,10
1696,청결,10
1697,가까이,10
1698,태양,10
1699,매표소,9
1700,설악항,9
1701,통과,9
1702,리라,9
1703,해달,9
1704,주인장,9
1705,인천,9
1706,남지,9
1707,해보면,9
1708,경기,9
1709,식욕,9
1710,곰치,9
1711,동선,9
1712,응원,9
1713,정돈,9
1714,브랜드,9
1715,한가지,9
1716,정비,9
1717,기암괴석,9
1718,하하,9
1719,표지판,9
1720,야영장,9
1721,숙취,9
1722,망설임,9
1723,실력,9
1724,와이프,9
1725,달인,9
1726,소세지,9
1727,마스크,9
1728,딸아이,9
1729,수건,9
1730,광경,9
1731,열정,9
1732,자태,9
1733,로만,9
1734,보전,9
1735,공식,9
1736,분리,9
1737,안개,9
1738,꼬막,9
1739,상대,9
1740,전기,9
1741,남짓,9
1742,사무실,9
1743,기능,9
1744,가위,9
1745,체크,9
1746,소금,9
1747,시각,9
1748,동이,9
1749,배정,9
1750,별장,9
1751,화장,9
1752,줄기,9
1753,우수,9
1754,활기,9
